img_path,question,h,r,t,answer,fold
./data/image/120202320220823163403.jpg,이미지에서 소목에 해당하는 가축은 무엇이지?,Pig,subject,Livestock,swine,5.0
./data/image/131000920220817173609.jpg,이미지 안에 조기 기구는 어느 나라에서 발명됐을까?,Microwave oven,subject,american_invention,usa,5.0
./data/image/150100420220628181151.jpg,이미지 안 별칭이 발리볼인 종목은 무엇일까?,Volleyball,nickname,Volleyball,volleyball,5.0
./data/image/122300320220907101129.jpg,이미지 속 동물의 문은 뭐야?,Tarantula,kingdom,Animal,arthropod,5.0
./data/image/114800420220719182729.jpg,이미지 안 교사는 무엇을 하는 사람이야?,Teacher,subject,Education,education,5.0
./data/image/120200320220622152614.jpg,이미지 속 개아목에 속하는 것은 무슨 강에 포함되니?,Bear,class,Mammal,a mammal,5.0
./data/image/160202320220808105532.jpg,이미지 속 영국에서 발명된 것은 뭐야?,Steam locomotive,subject,british invention,steam locomotive,5.0
./data/image/140200320220830172420.jpg,이미지 속 박과에 포함되는 열매채소는 뭐니?,Cucumber,subject,Cucurbitaceae,cucumber,5.0
./data/image/120203420220707103940.jpg,이미지 내 너구리는 어떤 동물이야?,Common raccoon dog,phylum,Chordate,chordate,5.0
./data/image/110300420220930175944.jpg,이미지 안 소리 저장 매체에 해당하는 것은 뭐야?,Cassette tape,subject,sound_storage_medium,cassette,5.0
./data/image/120204820220809171009.jpg,이미지 속 가축은 무슨 목에 해당하니?,Llama,subject,Livestock,Artiodactyla,5.0
./data/image/141900720221018185210.jpg,이미지 안의 열대 과일은 무슨 목에 해당할까?,Lychee,subject,Tropical fruit,Sapindales,5.0
./data/image/120201220220822111310.jpg,이미지 속 캥거루목에 속하는 동물은 무엇이니?,Koala,kingdom,Animal,koala,5.0
./data/image/120204220220830143939.jpg,이미지 내 단공류에 속하는 동물은 뭐지?,Platypus,subject,Monotreme,platypus,5.0
./data/image/140800120220711101620.jpg,이미지 속 메꽃과에 속하는 덩굴식물의 미분류강은 무엇일까?,Ipomoea nil,unclassified_class,Eudicots,Eudicot plant,5.0
./data/image/141404120220726180140.jpg,이미지에서 장미과에 속하는 것의 미분류문은 뭘까?,Rosa rugosa,family,Rosaceae,ia genus,5.0
./data/image/120400320220830113417.jpg,이미지 속 한국의 파충류에 해당하는 것은 뭐야?,Scincella vandenburghi,subject,List of reptiles of Korea,lizard,5.0
./data/image/113700420220719110307.jpg,저수조는 어떤 시설이라고 해?,Water tank,subject,water supply_facility,capital city,5.0
./data/image/132300420220708150554.jpg,이미지에서 어로 장비에 해당하는 것은 뭘까?,Fishing rod,subject,fishing_equipment,fishing rod,5.0
./data/image/113100520220817163338.jpg,이미지 내 떡볶이는 어느 나라의 길거리 음식이니?,Tteokbokki,subject,Street food,Korea,5.0
./data/image/141401920220726141130.jpg,금잔화는 무슨 식물에 해당하니?,Calendula arvensis,subject,Gardening_Plants,horticulture,5.0
./data/image/150100220220628170259.jpg,농구는 몇 명의 사람이 경기를 할까?,Basketball,personnel,12 (number),twelve,5.0
./data/image/120210520220907165102.jpg,이미지에서 타이의 상징인 동물은 뭐야?,Asian elephant,subject,thai symbol,indian elephant,5.0
./data/image/130302720220715125520.jpg,이미지 속 공구의 이름은 뭐니?,Wrench,subject,tool,wrench,5.0
./data/image/132100320220816175749.jpg,이미지 속 러시아의 발명품에 해당하는 생활용품의 이름은 뭐야?,Radiator,subject,russian invention,radiator,5.0
./data/image/120208220220927181714.jpg,이미지 속 삼림 지대에 있는 포유류는 뭘까?,Wild boar,class,Mammal,wild boar,5.0
./data/image/110200320220621151831.jpg,이미지 속 샌드위치의 일종은 뭐야?,Hamburger,subject,Sandwich,hamburgers,5.0
./data/image/122202320220728182225.jpg,이미지 내 가마새의 문은 무엇이니?,Ovenbird,phylum,Chordate,chordate,5.0
./data/image/211000420220922132134.jpg,이미지 속 제품는 어느 나라의 도예일까?,Celadon,subject,Korean ceramics,Korea,5.0
./data/image/130701120221013144125.jpg,이미지 속 휴식을 취하는 용도로 사용되는 의자는 무엇일까?,a rocking chair,UsedFor,resting,rocking chair,5.0
./data/image/140101620220718154008.jpg,이미지 속 과일은 무엇에 속해?,Avocado,family,Lauraceae,Lauraceae,5.0
./data/image/211301120220929114944.jpg,이미지 속에서 도예에 속하는 것은 어느 나라의 문화와 관련 있어?,Onggi,subject,Pottery,Korea,5.0
./data/image/150101020220713100940.jpg,이미지 속 던지기 스포츠를 뭐라고 부를까?,Ten-pin bowling,subject,Throwing_Sports,bowling,5.0
./data/image/122200120220707161338.jpg,이미지에 있는 갈매기는 한국의 어떤 계절의 철새일까?,Common gull,subject,winter migratory birds in Korea,winter,5.0
./data/image/120600120220624115240.jpg,달팽이는 무엇에 속하는 동물이지?,Snail,class,Gastropoda,gastropod,5.0
./data/image/120201220220623145343.jpg,이미지 속 캥거루목에 속하는 동물은 뭐야?,Koala,kingdom,Animal,koala,5.0
./data/image/111500120220706140552.jpg,이미지 안의 공연 예술은 뭐야?,Acrobatics,subject,Performing arts,acrobatics,5.0
./data/image/131501520220805135917.jpg,이미지 속 사람 이름을 딴 음식은 뭐야?,Sandwich,subject,food_name_of_a person,sandwiches,5.0
./data/image/122203420220804100856.jpg,이미지에 있는 흑고니는 어떤 목에 해당하지?,Black swan,order,Anseriformes,Anseriformes,5.0
./data/image/151100120221018162441.jpg,이미지 안의 스포츠 시설은 어느 나라의 문화야?,Dojo,subject,Culture of Japan,japan,5.0
./data/image/120400420220707113450.jpg,이미지 안의 살아있는 화석은 어디에 속할까?,Crocodilia,subject,Living fossil,a reptile,5.0
./data/image/141500520220712155109.jpg,바곳은 무엇에 속해?,Aconitum,order,Ranunculales,Ranunculales,5.0
./data/image/160201420220713182011.jpg,이미지 안 유인원은 무슨 하목에 속하니?,Human,subject,Ape,Simiiformes,5.0
./data/image/160100120220628182645.jpg,이미지 속 영장상목에 해당하는 동물은 뭐야?,Human,superorder,Euarchontoglires,people,5.0
./data/image/141404220220923113814.jpg,이미지에 있는 원예 식물은 무슨 과에 속할까?,yellow azalea,subject,Gardening_Plants,Ericaceae,5.0
./data/image/122600520220721172447.jpg,이미지에 있는 동물의 문은 무엇일까?,Pinctada fucata,kingdom,Animal,mollusk,5.0
./data/image/160100720220713180723.jpg,이미지 안에 헬리콥터는 어떤 나라의 발명품일까?,Helicopter,subject,Argentinian invention,Argentina,5.0
./data/image/120202420220823180419.jpg,이미지 속 대한민국의 상징에 해당하는 척삭동물은 무엇이니?,Tiger,subject,National symbols of South Korea,tiger,5.0
./data/image/130601720220803131152.jpg,청바지는 어느 나라의 발명품이야?,Jeans,subject,american_invention,usa,5.0
./data/image/132502520220721172048.jpg,이미지에서 벼과에 속하며 농업과 관련있는 식물은 무엇이니?,Straw,subject,Poaceae,straw,5.0
./data/image/120200920220822153645.jpg,이미지 속 햄스터가 해당하는 과는 뭐야?,Hamster,subject,Cricetidae,nycteridae,5.0
./data/image/131101120220715172139.jpg,단추는 무엇에 속하니?,Button,subject,Fashion accessory,trinket,5.0
./data/image/160202220220808103743.jpg,이미지 속 전차는 어느 나라의 발명품이지?,Tank,subject,England's invention,england,5.0
./data/image/114701020220719160351.jpg,이미지 속 주택을 뭐라고 해?,Tipi,subject,House,teepee,5.0
./data/image/120200520220622165138.jpg,개는 무엇에 해당하는 동물일까?,Dog,order,Carnivora,Carnivora,5.0
./data/image/130300620220811183820.jpg,이미지에서 가전제품에 해당하는 것은 뭐니?,Fan (machine),subject,Home appliance,fan,5.0
./data/image/120500620220929154216.jpg,이미지 속의 동물은 무슨 문에 속하니?,Japanese tree frog,kingdom,Animal,chordate,5.0
./data/image/114700220220719181756.jpg,이미지 속 통신 기기에 속하는 도로 시설물은 뭐야?,Utility pole,subject,road_facility,utility pole,5.0
./data/image/113300520220718150723.jpg,이미지 속 야영 할 때 사용하는 장비는 무엇이니?,Tent,subject,camping_equipment,tent,5.0
./data/image/141901320220727170814.jpg,이미지 속 파파야의 목은 무엇이니?,Papaya,order,Brassicales,Brassicales,5.0
./data/image/114000720220719130449.jpg,손 세정제는 무엇에 해당할까?,hand sanitizer,DerivedFrom,sanitizer,fungicide,5.0
./data/image/112200120220706150435.jpg,이미지 속 삽질할 때 쓰는 도구의 이름은 뭘까?,snow shovel,RelatedTo,shovel,Snow shovel,5.0
./data/image/160200620220831133143.jpg,이미지에서 배전과 관련 있는 것은 뭐야?,Utility pole,subject,Electric power distribution,utility pole,5.0
./data/image/120600420220720151250.jpg,이미지 속 복족강에 속하는 동물의 문은 무엇일까?,Viviparidae,class,Gastropoda,mollusk,5.0
./data/image/130100920220913164236.jpg,이미지에 보이는 자동소총을 뭐라고 부를까?,assault rifle,IsA,automatic rifle,assault rifle,5.0
./data/image/112700220220718171621.jpg,이미지 속 유타 주의 상징으로 알려진 것의 이름은 뭘까?,Western honey bee,subject,Utah_Caution_Symbol,Western honey bee,5.0
./data/image/152300220220905103604.jpg,이미지 내 대양 바다에 있는 스포츠 장비는 무엇이니 ?,Parachute,subject,sports_equipment,parachute,5.0
./data/image/141400620220711115732.jpg,이미지 속 속씨식물은 무엇에 해당되니?,Sambucus ebulus,order,Dipsacales,Dipsacales,5.0
./data/image/161000520220715104632.jpg,이미지 속 미국의 발명품은 무엇이니?,Bulldozer,subject,american_invention,a bulldozer,5.0
./data/image/110201020220621154607.jpg,이미지 속 미국 요리는 무엇일까?,Sandwich,subject,American cuisine,sandwiches,5.0
./data/image/110500620220728175648.jpg,이미지 안의 소방 설비를 뭐라고 부를까?,Fire hydrant,subject,firefighting equipment,fire hydrant,5.0
./data/image/120400520221011161625.jpg,이미지 내 척삭동물에 해당하는 것은 뭘까?,Mamba,phylum,Chordate,mamba,5.0
./data/image/111700220220706151942.jpg,이미지 속 원숭이하목에 속하는 척추동물은 뭐니?,Human,subphylum,Vertebrate,people,5.0
./data/image/120202020220822150938.jpg,이미지 속 야생의 들판에 있는 척삭동물은 뭐야?,Sheep,phylum,Chordate,sheep,5.0
./data/image/141500420220712170506.jpg,이미지 안에 은방울꽃은 무엇에 속하는 식물이니?,Lily of the valley,subfamily,Nolinoideae,Nolinoideae,5.0
./data/image/120201620220624104920.jpg,사람은 무엇에 속하지?,Human,infraorder,Simian,Simian,5.0
./data/image/133500520220722180326.jpg,이미지 속 야영 장비는 무엇이니?,Hammock,subject,camping_equipment,hammock,5.0
./data/image/120100820220707104145.jpg,이미지 속 나방은 무엇에 속하는 동물일까?,Moth,order,Lepidoptera,lepidoptera,5.0
./data/image/112200120220831162044.jpg,이미지에서 삽질할 때 쓰는 눈삽은 뭐니?,snow shovel,RelatedTo,shovel,Snow shovel,5.0
./data/image/160201920220804115631.jpg,이미지 내 긴급자동차를 뭐라고 부를까?,Fire engine,subject,Emergency vehicle,a fire engine,5.0
./data/image/110100120220620134116.jpg,이미지 속 아코디언은 무슨 악기에 해당할까?,Accordion,subject,Aerophone,Aerophone,5.0
./data/image/121900320220811133334.jpg,이미지 속 해양 포유류에 포함되는 것은 뭘까?,Polar bear,subject,Marine mammal,ice bear,5.0
./data/image/120206220220812153723.jpg,미어캣의 아목은 뭐야?,Meerkat,suborder,Feliformia,Feliformia,5.0
./data/image/131501420220808133925.jpg,회유어에 속하는 연어의 문은 뭘까?,Chum salmon,subject,Fish migration,chordate,5.0
./data/image/151300220220713172831.jpg,매트는 무엇에 속해?,Mat,subject,rug,rug,5.0
./data/image/120210720220913134241.jpg,이미지 안 산에 있는 조선민주주의인민공화국의 천연기념물은 무엇이니?,mountain,RelatedTo,hill,great bear,5.0
./data/image/141201120220711112413.jpg,이미지 내 약용식물의 미분류문은 뭐지?,Gentiana scabra,subject,Medicinal plants,ia genus,5.0
./data/image/140600720220711114531.jpg,이미지 안 식물은 무슨 아과에 속해?,Artemisia princeps,kingdom,Plant,Asteroideae,5.0
./data/image/151100420220713134012.jpg,이미지 속 원숭이하목에 해당하는 동물은 무엇이니?,Human,infraorder,Simian,people,5.0
./data/image/122201920220728185017.jpg,이미지 안에 새는 어느 문에 속할까?,Columbidae,class,Bird,chordate,5.0
./data/image/151300120220929165200.jpg,이미지 내 스포츠 장비에 해당하는 것은 무엇이지?,Scoreboard,subject,sports_equipment,scoreboard,5.0
./data/image/120201820220623135554.jpg,이미지 안 토끼는 어떤 동물일까?,Leporidae,subject,Herbivore,Herbivore,5.0
./data/image/160201120220713165301.jpg,스쿠터는 무엇에 속할까?,Scooter (motorcycle),subject,Motorcycle,motorcycle,5.0
./data/image/131100620220708142306.jpg,이미지에서 도로 교통에 이용하는 것은 뭘까?,Car,subject,Transport,an automobile,5.0
./data/image/150101920220713113007.jpg,이미지 속 올림픽 경기 종목을 뭐라고 하지?,Handball,subject,Olympic sports,handball,5.0
./data/image/131000220220628151201.jpg,이미지 속 잉글랜드에서 발명한 가전제품은 무엇이니?,Refrigerator,subject,England's invention,refrigerator,5.0
./data/image/120400320220627131321.jpg,이미지에서 한국의 파충류라고 하는 동물은 뭐야?,Scincella vandenburghi,subject,List of reptiles of Korea,lizard,5.0
./data/image/140400620220708164512.jpg,이미지에서 포아풀아과에 속하는 식물은 뭘까?,Wheat,subject,Pooideae,wheat,5.0
./data/image/120203220220707143700.jpg,이미지 속 유인원은 어떤 부류니?,Gorilla,subject,Ape,a primate,5.0
./data/image/110600120220622132939.jpg,이미지 안 테디 베어는 어느나라 발명품이야?,Teddy bear,subject,american_invention,usa,5.0
./data/image/140500120220711151232.jpg,이미지 안 단향목에 속하는 기생 식물은 뭐야?,mistletoe,subject,Parasitic plant,mistletoe,5.0
./data/image/152300220220905104335.jpg,이미지에 있는 프랑스의 발명품은 뭘까?,Parachute,subject,French invention,parachute,5.0
./data/image/110102020220801150510.jpg,이미지 안 사람의 상목은 무엇이지?,Human,superorder,Euarchontoglires,Euarchontoglires,5.0
./data/image/120900320220721114602.jpg,이미지에 있는 절지동물은 어떤 강에 속하니?,Chionoecetes opilio,class,Malacostraca,Malacostraca,5.0
./data/image/130602020220808135846.jpg,이미지 안 파자마는 무슨 어의 낱말인 잠옷일까?,Pajamas,subject,Persian_word,Persian language,5.0
./data/image/140200420220831110111.jpg,이미지 속 뿌리채소의 과는 뭐지?,Carrot,subject,Root vegetable,Apiaceae,5.0
./data/image/122500320220721170616.jpg,척삭동물에 속하고 설치류에 포함되는 이미지 내 동물은 무엇일까?,Beaver,order,Rodent,beaver,5.0
./data/image/141800920220727140058.jpg,회향의 미분류강은 무엇일까?,Fennel,unclassified_class,Eudicots,Eudicot plant,5.0
./data/image/130700720220628132236.jpg,이미지 내에서 직비원류에 속하는 것은 무슨 목에 포함되지?,Human,order,Primate,a primate,5.0
./data/image/141000120220711131146.jpg,이미지 안 진정쌍떡잎식물에 포함되는 식물은 무엇이니?,Cannabis sativa,unclassified_class,Eudicots,three,5.0
./data/image/120806220220720182526.jpg,시클리드는 무엇에 속하지?,Cichlid,order,Perciformes,Perciformes,5.0
./data/image/161000220220714153307.jpg,이미지 속 화물자동차의 명칭은 무엇일까?,Dump truck,subject,Truck,dump truck,5.0
./data/image/122203120220802184440.jpg,이미지 속 왜가리과에 속하는 것은 무엇이니?,Egret,subject,Heron,great egret,5.0
./data/image/161300220220915112320.jpg,야생의 들판 이미지에서 부서진 배를 뭐라고 해?,crop,RelatedTo,field,shipwreck,5.0
./data/image/116800120220906174608.jpg,이미지 안 커뮤니케이션 디자인과 관련 있는 것은 뭘까?,Visual arts,subject,Communication_Design,visual art,5.0
./data/image/141204020220805130525.jpg,데이지의 아과는 무엇이니?,Bellis perennis,subfamily,Asteroideae,Asteroideae,5.0
./data/image/140201320220823155841.jpg,이미지에 있는 식용작물의 속은 무엇이니?,Soybean,subject,food crops,Glycine (plant),5.0
./data/image/120500320220707135321.jpg,이미지 속 양서류는 뭐야?,Asiatic toad,class,Amphibian,toad,5.0
./data/image/120209220220802114833.jpg,이미지 속 임팔라의 강은 어떤 거니?,Impala,class,Mammal,a mammal,5.0
./data/image/120207520220720162140.jpg,이미지 속 가축에 해당하는 동물은 뭘까?,Ferret,subject,Livestock,ferret,5.0
./data/image/130701120220803170744.jpg,이미지 속 피곤할 때 푹 쉬는 용도로 사용하는 것은 무엇이니?,a rocking chair,UsedFor,resting in when you are tired,rocking chair,5.0
./data/image/113300220220718162802.jpg,이미지 속 재봉틀은 어느 나라의 발명품일까?,Sewing machine,subject,England's invention,england,5.0
./data/image/131100220220628151849.jpg,이미지 내 사람은 무엇에 해당하는 동물이니?,Human,subclass,Theria,Theria,5.0
./data/image/211000220220926125926.jpg,이미지 속 자기는 어느 나라의 문화재일까?,Joseon white porcelain,subject,Korea's cultural assets,Korea,5.0
./data/image/120201420220822141900.jpg,이미지에서 진원류에 해당하는 동물은 무엇일까?,Monkey,kingdom,Animal,a monkey,5.0
./data/image/110300920220916181000.jpg,이미지에서 의사소통에 사용되는 종이 제품은 무엇일까?,Letter (message),subject,paper_product,letter,5.0
./data/image/120205620220922155825.jpg,이미지 속 대한민국의 천연기념물은 뭘까?,Siberian flying squirrel,subject,Natural monuments of South Korea,siberian flying squirrel,5.0
./data/image/115201020221013165642.jpg,이미지에서 줄들을 휘감아 놓은 것을 뭐라고 할까?,reel,IsA,winder,reel,5.0
./data/image/180400220220914114604.jpg,이미지 속 중화인민공화국의 상징은 어느 도시의 건축물이니?,Tiananmen,subject,symbol of the People's Republic of China,beijing,5.0
./data/image/111201320220927154109.jpg,이미지에서 구멍이 뚫린 등사기는 뭘까?,stencil,RelatedTo,perforated,stencil,5.0
./data/image/112000520220706165613.jpg,이미지에서 전설의 생물에 해당하는 것은 뭐야?,Mermaid,subject,Legendary creature,merman,5.0
./data/image/120207120220810110025.jpg,이미지 속 식육목에 해당하는 것은 뭐가 있어?,Cheetah,order,Carnivora,cheetah,5.0
./data/image/120101220220715131826.jpg,이미지 속 절지동물의 이름은 뭘까?,Caelifera,phylum,Arthropod,grasshopper,5.0
./data/image/110100720220809174432.jpg,이미지 속 금관 악기에 포함되는 기명악기를 뭐라고 해?,French horn,subject,Brass instrument,french horn,5.0
./data/image/141403120220726150230.jpg,이미지 안 소철은 무슨 과에 속하는 원예 식물이지?,Cycas revoluta,subject,Gardening_Plants,Cycas,5.0
./data/image/120200420220823115449.jpg,이미지에서 소목에 해당하는 가축은 뭐니?,Camel,subject,Livestock,camel,5.0
./data/image/121300120220707143124.jpg,이미지 내 당나귀는 어떤 동물일까?,Donkey,order,Odd-toed ungulate,Odd-toed ungulate,5.0
./data/image/122201620220803141730.jpg,이미지에서 한국의 겨울철새는 뭐지?,Japanese quail,subject,winter migratory birds in Korea,quail,5.0
./data/image/132101820220708142438.jpg,이미지 내에 핀셋은 어떤 도구니?,Tweezers,subject,life_tool,Life tool,5.0
./data/image/120105420220928164722.jpg,이미지 안 절지동물의 아목은 뭐니?,Chrysomeloidea,suborder,Polyphaga,Polyphaga,5.0
./data/image/130701120220803182815.jpg,이미지 내의 의자는 누구를 흔들어 재우니?,a rocking chair,UsedFor,rock a baby to sleep,babe,5.0
./data/image/141700720220921164141.jpg,이미지 안 노박덩굴과는 무슨 속에 해당하지?,Euonymus japonicus,family,Celastraceae,arrowroot,5.0
./data/image/140101720221020100935.jpg,이미지 속 종려과에 해당하는 열대 과일은 뭐니?,coconut,subject,Tropical fruit,coconut,5.0
./data/image/130600120220824133505.jpg,이미지 내 옷가게에 있는 보정속옷은 뭐지?,Bra,subject,corrective underwear,brassie,5.0
./data/image/120204620220830101012.jpg,이미지 속 척삭동물은 어떤 아목에 해당할까?,Hyena,phylum,Chordate,Feliformia,5.0
./data/image/122203620220913153949.jpg,이미지 속 중앙아메리카의 새는 뭘까?,macaw,RelatedTo,central america,macaw,5.0
./data/image/120201520220623174932.jpg,수달은 무엇에 해당하니?,Eurasian otter,order,Carnivora,Carnivora,5.0
./data/image/141204020220805132208.jpg,이미지 내 약용식물인 데이지의 아과는 무엇이야?,Bellis perennis,subject,Medicinal plants,Asteroideae,5.0
./data/image/110201220220714163931.jpg,이미지에 있는 라면은 무슨 나라의 발명품이니?,Instant noodles,subject,Japanese invention,japan,5.0
./data/image/132303520220926115423.jpg,이미지 속 거리에 있는 기계를 뭐라고 해?,a bicycle,AtLocation,the street,a vending stand,5.0
./data/image/140601020220711151007.jpg,엉겅퀴는 무슨 부류에 속해 있어?,thistle,subject,Kinara,Kinara,5.0
./data/image/161000120220714145148.jpg,이미지 안에 있는 굴착기는 무슨 기계야?,Excavator,subject,Heavy equipment,Construction,5.0
./data/image/120201720220818180028.jpg,이미지에서 한국의 포유류는 무엇이니?,Amur hedgehog,subject,List of mammals of Korea,hedgehog,5.0
./data/image/120100220220817154413.jpg,벌은 어떤 문에 해당하지?,bee_(insect),phylum,Arthropod,arthropod,5.0
./data/image/130100220220627154950.jpg,이미지 안 활은 무슨 상황에서 쓸 수 있니?,Bow (weapon),subject,outdoor_activity,outdoor activity,5.0
./data/image/130100520220715151031.jpg,이미지 속 영장류의 강은 무엇일까?,Human,class,Mammal,a mammal,5.0
./data/image/113100420220718152236.jpg,이미지 속 일본 요리는 뭐야?,Taiyaki,subject,Japanese cuisine,Taiyaki,5.0
./data/image/120209620220803133739.jpg,이미지 속 중국의 개 품종은 뭘까?,Pug,subject,china_dog_breeds,pug,5.0
./data/image/120201420220623165002.jpg,이미지에 있는 원숭이하목에 해당하는 원숭이는 무엇에 속해?,Monkey,suborder,Haplorhini,Haplorhini,5.0
./data/image/140801120220726134554.jpg,장미의 미분류문은 뭘까?,Rose,unclassified_phylum,Flowering plant,ia genus,5.0
./data/image/150101220220712173145.jpg,이미지 안 오락에 속하는 운동은 뭐야?,Association football,subject,Entertainment,footballing,5.0
./data/image/130200820220627143059.jpg,이미지 속 라임은 무엇에 포함될까?,Lime (fruit),subject,Citrus,Citrus,5.0
./data/image/120203320220916141917.jpg,이미지 내 천축서과에 속하고 호저아목에 포함되는 것은 무엇이지?,Guinea pig,subject,Caviidae,guinea pig,5.0
./data/image/122300320220913101931.jpg,이미지 속 절지동물의 아목은 뭐야?,Tarantula,phylum,Arthropod,Mygalomorphae,5.0
./data/image/130300220220628150157.jpg,이미지 속 야영 장비는 이름이 무엇일까?,Backpack,subject,camping_equipment,a backpack,5.0
./data/image/113101120220802113235.jpg,커피에는 무엇이 들어가 있어?,coffee,HasA,caffeine,caffeine,5.0
./data/image/120205320220715163151.jpg,이미지 내 청서는 무엇에 해당되는 동물이니?,Red squirrel,class,Mammal,a mammal,5.0
./data/image/122203320220802183945.jpg,신조상목에 속하는 동물의 이름은 뭐지?,Flamingo,kingdom,Animal,flamingo,5.0
./data/image/160600220220714114251.jpg,이미지 안에 대항해시대의 범선은 뭐야?,Galley,subject,Age of Discovery_Sailboat,galley,5.0
./data/image/140200120220701164255.jpg,이미지 안 약용식물에 해당하는 것은 뭐야?,Artichoke,subject,Medicinal plants,artichoke,5.0
./data/image/141203020220726143558.jpg,이미지 속 석죽목에 속하는 속씨식물은 뭐야?,Portulaca oleracea,order,Caryophyllales,portulaca oleracea,5.0
./data/image/122203520220804135302.jpg,척삭동물에 속하는 새는 뭐야?,Pelican,class,Bird,Spot-billed pelican,5.0
./data/image/141402320220726161744.jpg,이미지 안 무궁화의 과는 무엇일까?,Hibiscus syriacus,family,Malvaceae,Malvaceae,5.0
./data/image/140100120220830161704.jpg,이미지 내 진정쌍떡잎식물에 속하는 식물은 뭘까?,Apple,kingdom,Plant,apples,5.0
./data/image/110502220220913174618.jpg,이미지 안 뾰족한 기둥은 뭐야?,an obelisk,IsA,a pointed pillar,obelisk,5.0
./data/image/120204320220809145243.jpg,이미지 내에 침팬지는 어느 목에 속할까?,Chimpanzee,order,Primate,a primate,5.0
./data/image/131000720220628141554.jpg,이미지 속 잉글랜드의 발명품은 무엇일까?,Vacuum cleaner,subject,England's invention,vacuum,5.0
./data/image/141501720220727105549.jpg,이미지 내 속씨식물은 무슨 과에 속할까?,Heracleum mantegazzianum,family,Apiaceae,Apiaceae,5.0
./data/image/111500220220706153556.jpg,광대는 어디서 공연을 하니?,Clown,subject,Circus,a circus,5.0
./data/image/130701420220914164855.jpg,이미지 내 이란의 상징인 깔개는 무엇이지?,Persian carpet,subject,iranian symbol,Persian carpet,5.0
./data/image/112700320220802133321.jpg,이미지 속 개 스포츠는 무엇일까?,Sled dog racing,subject,List of dog sports,dogsledder,5.0
./data/image/120600120220624130844.jpg,이미지 안 달팽이는 무엇에 해당될까?,Snail,phylum,Mollusca,mollusk,5.0
./data/image/120210120220920140400.jpg,이미지 속 호수 주변에 있는 캐나다의 개 품종은 무엇일까?,a duck,AtLocation,the lake,labrador retriever,5.0
./data/image/114100220220809133230.jpg,이미지 안 위생용품의 이름은 뭘까?,Handkerchief,subject,hygiene products,hanky,5.0
./data/image/110500920220801135604.jpg,이미지 안의 전자 부품은 뭐니?,Light bulb,subject,Electronic component,electrical light,5.0
./data/image/151000420220713165929.jpg,이미지 안에 수영은 어느 계절의 스포츠지?,Swimming,subject,summer_sports,Summer,5.0
./data/image/140200920220718150216.jpg,이미지 속 잎채소는 뭐야?,Lettuce,subject,Leaf vegetable,lettuce,5.0
./data/image/133500320220829153940.jpg,이미지 속 휴대용 도구는 어느 나라의 발명품이야?,Swiss Army knife,subject,portable_tool,switzerland,5.0
./data/image/180100220220809161511.jpg,이미지 안 파스타는 어느 나라 요리일까?,Carbonara,subject,Italian cuisine,italy,5.0
./data/image/120208820220802133625.jpg,이미지 속 서 있는 개는 어느 나라의 개 품종이야?,Shih Tzu,subject,china_dog_breeds,china,5.0
./data/image/121100220220707133700.jpg,이미지 내 새우는 어떤 동물에 속하니?,Shrimp,superorder,Eucarida,Eucarida,5.0
./data/image/110500120220622114332.jpg,이미지 속 교회는 어느 종교와 관련이 있을까?,Christian Church,subject,Christianity,christianity,5.0
./data/image/122202120220905173852.jpg,이미지에 있는 새는 어떤 목에 속할까?,Mandarin duck,class,Bird,Anseriformes,5.0
./data/image/111200320220706143134.jpg,이미지에서 서양 예술에 해당하는 회화를 뭐라고 하지?,Drawing,subject,Painting,Dessin,5.0
./data/image/120205420220715113131.jpg,이미지 안의 동물은 무엇에 해당될까?,Tasmanian devil,subclass,Marsupial,judeasaurus,5.0
./data/image/120200120220622181556.jpg,이미지 속 소목에 속하는 동물은 무엇일까?,Antelope,subject,joiner,antelope,5.0
./data/image/120400220220627111707.jpg,파충류에 포함되는 이미지 속 척추동물은 뭐야?,Snake,class,Reptile,a snake,5.0
./data/image/120206720220720131256.jpg,이미지 안에 보이는 영장류에 해당하는 것의 아목은 뭐니?,Lemur,order,Primate,Strepsirrhini,5.0
./data/image/120800520220708145057.jpg,이미지 안에서 잉어가 속해 있는 부류는 뭐니?,Eurasian carp,class,Actinopterygii,Actinopteri,5.0
./data/image/110101020220811130811.jpg,이미지 안 아일랜드의 상징인 현명악기를 뭐라고 해?,Harp,subject,Chordophone,harp,5.0
./data/image/120101020220707133530.jpg,이미지 속 곤충은 무엇에 속할까?,Muscomorpha,suborder,Brachycera,Brachycera,5.0
./data/image/120400720220720170604.jpg,이미지 속 독사는 무슨 강에 해당하니?,Mamushi,subject,Venomous snake,a reptile,5.0
./data/image/121000120220627133258.jpg,이미지 안의 불가사리는 어떤 동물에 속할까?,Starfish,subject,Echinoderm,echinoderm,5.0
./data/image/141000220220711150833.jpg,이미지 속 아마는 무엇에 해당하는 식물이니?,Flax,order,Malpighiales,Malpighiales,5.0
./data/image/120200420220622155908.jpg,이미지 속 포유류에 속하는 동물의 이름은 뭐야?,Camel,class,Mammal,camel,5.0
./data/image/120203920220707172010.jpg,이미지의 사슴은 어떤 동물에 속해?,Deer,class,Mammal,a mammal,5.0
./data/image/122500320220721170434.jpg,이미지 속 동물은 무엇에 포함될까?,Beaver,subject,Beaver,Castoridae,5.0
